Title,Company,Experience,Salary,Location,Skills,Posting_Date,Job_Description,Job_URL
Data Scientist (Games),Playdawn - People Quotient,5-10 Yrs,Not disclosed,Bengaluru,"data cleansing, Data analysis, Artificial Intelligence, Machine learning, Natural language processing, Data mining, Gaming, Monitoring",30+ Days Ago,"The Senior Data Scientist will be accountable for designing and putting into action data science solutions in order to drive business decisions
The ideal candidate will be able to perform data analysis on massive datasets, generate data visualisations, and design predictive models
A list of qualifications
Data Science requires expertise with a variety of data science techniques, including machine learning, deep learning, natural language processing, and others.
Understanding statistics requires familiarity with statistical procedures, testing of hypotheses, and predictive modelling.
Experience with data mining, data wrangling, and data cleansing
Data visualisation refers to the ability to produce eye-catching visuals that effectively communicate facts.
Experience with data analysis technologies such as SQL, Python, and R.
Required Skills:
It is necessary that candidates have a working knowledge of SQL, Tableau/Power BI, Spark, Python, and standard machine learning frameworks.
ETL deployment as well as model deployment Experience with deploying artificial intelligence and machine learning models in production situations
Basic knowledge of AWS
Prior experience in model monitoring, optimisation, and interpretability are all essential.
In addition to the talents listed above, the ideal candidate should be able to solve problems effectively, have strong communication skills, and be able to work independently.",https://www.naukri.com/job-listings-data-scientist-games-playdawn-people-quotient-bengaluru-5-to-10-years-101123500820
Data Scientist - 3,Acko,4-6 Yrs,Not disclosed,Bengaluru,"deep learning, data science, Analytical, Machine learning, Mathematics, Customer experience, Open source, SQL",30+ Days Ago,"As a Senior Data Scientist at Acko, your role will involve designing solutions to bring AI models to life in collaboration with Engineering and Product teams, across all Lines of Business- namely Life, Health, Auto and Embedded insurance. you'll harness machine learning techniques and open source frameworks to transform the data into AI models that deliver the business objective. you'll be the maestro building production-scale solutions, enforcing the right model testing and reporting, and taking on any challenging ML development problems that come up.

Role and Responsibilities:
Craft and refine the processing pipeline using advanced ML/DL models, open source frameworks, and writing production-grade code in Python.
Forge strong alliances with cross-functional teams, to build prototypes of the use cases, share limitations of your AI models, and help the engineering team to make it production-ready.
Pilot robust experiments and create mechanisms to evaluate model efficacy, pioneering enhancements, and setting up benchmarks for model performance to meet the customer experience requirements
Seamlessly transition models from the drawing board to the real world, ensuring theyre production-ready, scalable, and configurable for long-term developments.
Keep your finger on the pulse of the latest industry trends, integrating best practices to evolve our models and methodologies continuously.
Requirements :
A robust 4+ years in the data science arena, with a proven track record of delivering production-ready solutions, with at least one solution that has been deployed in production on a large scale.
Mastery of Python, Pandas, Github, SQL etc to write production-grade code is a must.
Clear understanding and proficiency in building models using ensemble methods, tree-based methods and Deep-learning based models are expected.
Expertise in NLP, including the utilization of Large Language Models (LLMs) to forge new applications is desirable.
A history of bringing models to life, from raw data to model concept to production-grade models, with a keen eye for edge cases and failure scenarios.
Exceptional problem-solving aptitude, thriving in dynamic, fast-paced environments.
Great communication skills, with the ability to weave data stories into development frameworks that cross-functional teams can leverage in the long-term
A keen interest in leveraging LLMs for analytical and predictive applications, staying ahead of the curve in this rapidly evolving field.
Exposure to the insurance or finance sectors is an asset, and experience in D2C or B2C industries would be preferred.
A Bachelors and masters degree in Engineering with a strong foundation in computer science, statistics, mathematics, or a related discipline.",https://www.naukri.com/job-listings-data-scientist-3-acko-general-bengaluru-4-to-6-years-101024501905
Debt Collection Data Scientist,Fairmoney Technology,2-6 Yrs,Not disclosed,Bengaluru,"Computer science, Logistic regression, debt collection, MySQL, Data quality, Data mining, Business solutions, Econometrics",30+ Days Ago,"Your role is Debt Collection Data Scientist in the Risk team working from offices in Paris, Riga, Lagos, Bangalore as well as remotely across the globe.
Your mission is to develop data science-driven algorithms and applications to improve decisions in business processes like risk and debt collection, offering the best-tailored credit services to as many clients as possible.
Strong background in Mathematics / Statistics / Econometrics / Computer science or related field.
5+ years of work experience in analytics, data mining, and predictive data modelling, preferably in the fintech domain.
Being best friends with Python and SQL.
Hands-on experience in handling large volumes of tabular data.
Strong analytical skills: ability to make sense out of a variety of data and its relation/applicability to a specific business problem.
Feeling confident working with key Machine learning algorithms (GBM, XG-Boost, Random Forest, Logistic regression).
Being at home building and deploying models around credit risk, debt collection, fraud, and growth .
Track record of designing, executing and interpreting A/B tests in business environment .
Strong focus on business impact and experience driving it end-to-end using data science applications .
Strong communication skills.
Being passionate about all things data.
Our tool stack
Programming language: Python
Production: Python API deployed on Amazon EKS (Docker, Kubernetes, Flask)
ML: Scikit-Learn, LightGBM, XGBoost, shap
ETL: Python, Apache Airflow
Cloud: AWS, GCP
Database: MySQL
DWH: BigQuery, Snowflake
BI: Tableau, Metabase, dbt
Streaming Applications: Flink, Kinesis
Role and Responsibilities
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Mine and analyze data from company databases and external data sources to drive optimization and improvement of risk strategies, product development, marketing techniques, and other business decisions.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Use predictive modelling to increase and optimize customer experiences, revenue generation, and other business outcomes.
Coordinate with different functional teams to make the best use of developed data science applications.
Develop processes and tools to monitor and analyze model performance and data quality.
Apply advanced statistical and data mining techniques in order to derive patterns from the data.
Own data science projects end-to-end and proactively drive improvements in both data.",https://www.naukri.com/job-listings-debt-collection-data-scientist-fairmoney-bengaluru-2-to-6-years-101023500769
Data Scientist,Kashsam Data Solutions,3-7 Yrs,Not disclosed,"Bengaluru, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai","Data analysis, Coding, Process improvement, data governance, Management, Analysis, Governance, Data",30+ Days Ago,"Using automated tools to extract data from primary and secondary sources
Removing corrupted data and fixing coding errors and related problems
Developing and maintaining databases, data systems - reorganizing data in a readable format
Performing analysis to assess quality and meaning of data
Filter Data by reviewing reports and performance indicators to identify and correct code problems
Using statistical tools to identify, analyze, and interpret patterns and trends in complex data sets that could be helpful for the diagnosis and prediction
Assigning numerical value to essential business functions so that business performance can be assessed and compared over periods of time.
Analyzing local, national, and global trends that impact both the organization and the industry
Preparing reports for the management stating trends, patterns, and predictions using relevant data
Working with programmers, engineers, and management heads to identify process improvement opportunities, propose system modifications, and devise data governance strategies.
Preparing final analysis reports for the stakeholders to understand the data-analysis steps, enabling them to take important decisions based",https://www.naukri.com/job-listings-data-scientist-kashsam-data-solutions-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-100424500910
Data Scientist,AIE Group,3-8 Yrs,Not disclosed,Bengaluru,"Computer science, deep learning, Statistical modeling, Prototype, data science, Neural networks, Machine learning, Research",30+ Days Ago,"At AIEnterprise we pride ourselves at meeting our client s needs on time and on budget with steadfast integrity. Completeness and professionalism are in our DNA and we currently seek an Account Executive who thrives in an environment of accountability. You will be the lead person on our East coast opportunities and utilize a combination of your own relationships, professional skills and lead generation to grow a thriving pipeline that meets company goals. The ideal person will understand how to match our extensive service capabilities to prospective client needs.

Job Role:
Building and deploying Machine Learning and Deep Learning based applications using programming languages like python, pyspark and should have demonstrated performance, innovation, insight and good judgment.
Understand the data ecosystem and the infrastructure in place for Data Science projects
Ability to understand the business use cases and build models.
Research, design and prototype robust and scalable models based on machine learning, deep learning, and statistical modeling to answer key business problems
Build end-to-end Data Science models with minimal or no supervision
Deliver production quality, modular, reproducible code
Skills and qualifications:
At least 3 years of hands-on experience in building Data Science solutions
Research and Development mindset
Strong understanding of various machine learning algorithms like Decision trees, Random Forests, Gradient Boosting, XGBoost, deep neural networks etc.
Experience writing SQL codes for data exploration
Experience or willingness to learn tools to create data pipelines using Airflow
Degree in the field of Computer Science, Statistics, Mathematics, Data Science or equivalent discipline",https://www.naukri.com/job-listings-data-scientist-ai-enterprise-bengaluru-3-to-8-years-100424500435
Data Scientist 1,Paypal,8-12 Yrs,Not disclosed,Bengaluru,"Automation, Workforce planning, Back office, Scheduling, Budgeting, Risk management, Forecasting, Operations",30+ Days Ago,"The Company
PayPal has been revolutionizing commerce globally for more than 25 years. Creating innovative experiences that make moving money, selling, and shopping simple, personalized, and secure, PayPal empowers consumers and businesses in approximately 200 markets to join and thrive in the global economy.
We operate a global, two-sided network at scale that connects hundreds of millions of merchants and consumers. We help merchants and consumers connect, transact, and complete payments, whether they are online or in person. PayPal is more than a connection to third-party payment networks. We provide proprietary payment solutions accepted by merchants that enable the completion of payments on our platform on behalf of our customers.
Our beliefs are the foundation for how we conduct business every day. We live each day guided by our core values of Inclusion, Innovation, Collaboration, and Wellness. Together, our values ensure that we work together as one global team with our customers at the center of everything we do - and they push us to ensure we take care of ourselves, each other, and our communities.
Job Description Summary:
We are seeking a highly motivated team player with strong analytical skills who specializes in creating, driving, and executing projects. As a Data Scientist, this person will be providing data-driven solutions for managing and optimizing the AI models for Workforce Planning and Management program at PayPal. This role will primarily involve in developing and optimizing forecasting models, schedule optimization models, and enhanced affinity scoring models for routing and prioritization of leads delivery

Meet our team:

This role will be supporting data exploration, extraction, configuration, modelling, and developing solutions to improve customer experiences. Join our Global Machine Learning team, driving the development of AI-driven solutions that will shape the future of PayPal. You will also be working closely with our technology partners in defining requirements, global operations partners, identifying and driving sustainable operational improvements, as well as with the product development partners to ensure proper implementation of the solution. If you are a driven, analytical thinker that values collaboration, continuous learning, and problem-solving, we would love to hear from you.
Job Description:
What do you need to bring-Your way to impact:
WFM&P data scientists aim at optimizing operational expenses by assessing the opportunities of improved automation, workforce demand, scheduling, budgeting, etc... It s an end-to-end impact we make through our customer s journey. With a strong background in Machine Learning and practical experience in building and implementing large scale predictive models to solve business problems, you will help to bring insights and identify additional opportunities from Data & Machine Learning to market.
In your day to day role you will :
Develop and implement advanced ML models, such as LSTM, FFT, gradient boosted decision tree, graph neural networks and deep learning models, to solve critical business problems related to recommendation, Forecasting, Optimization of PayPal back-office work force.
Design and deploy scalable ML/AI solutions that enhance PayPals ability to provide a seamless customer experience, by working closely with our engineering group and PayPals Platforms organization.
Optimize and fine-tune the models for better performance
Adhere to software engineering best practices while collaborating with data engineers & ML engineers using GitHub, Jira, etc.
Partner with stakeholders (Product, Technology, Operations) to continually improve/optimize models
Share findings by organizing the data results into easy-to-understand frameworks using Tableau or other visualization tools
What do you need to bring:
Master s degree in any quantitative discipline such as Engineering, Computer Science, Economics, Statistics or Mathematics
3+ years of experience with machine learning, experience analysing large, multi-dimensional data sets and synthesizing insights into actionable solutions Proficient in Programming languages such as Python, SQL.
Must have proficiency with Machine Learning to solve clustering, classification, regression, anomaly detection, simulation, and optimization (including linear programming) problems on large scale data sets. Ideally experience with time-series forecasting as well.
Must have proven ability to merge and transform disparate internal & external data sets together to create new features
Familiarity in relevant machine learning frameworks and packages such as Tensorflow and PyTorch. GCP/Hadoop and big data experience - an advantage
Experience delivering ML projects and great track record delivering solutions with attention to detail and efficiency
Experience shipping Realtime models a big plus
Ability to rapidly learn new concepts (technical, risk, business) a critical success factor in this role
Team-oriented, must be self-motivated, plan and manage time effectively, and be customer-focused
Fluent spoken and written English communication with business and engineering partners to exchange requirements, explain solution methodologies, and influence with insights
Experience within the financial industry, with payments/ (e-Commerce knowledge preferred)
Experience in risk management (Sanctions, AML, Fraud, Credit, Compliance, CIP/KYC etc.)
Additional Job Description:
Subsidiary:
Travel Percent:
0
For the majority of employees, PayPals balanced hybrid work model offers 3 days in the office for effective in-person collaboration and 2 days at your choice of either the PayPal office or your home workspace, ensuring that you equally have the benefits and conveniences of both locations.
Our Benefits:
We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com .
Who We Are:
Click Here to learn more about our culture and community.
Commitment to Diversity and Inclusion
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state, or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. .
Belonging at PayPal:
Our employees are central to advancing our mission, and we strive to create an environment where everyone can do their best work with a sense of purpose and belonging. Belonging at PayPal means creating a workplace with a sense of acceptance and security where all employees feel included and valued. We are proud to have a diverse workforce reflective of the merchants, consumers, and communities that we serve, and we continue to take tangible actions to cultivate inclusivity and belonging at PayPal.
Any general requests for consideration of your skills, please Join our Talent Community .
We know the confidence gap and imposter syndrome can get in the way of meeting spectacular candidates. Please don t hesitate to apply.",https://www.naukri.com/job-listings-data-scientist-1-paypal-holdings-inc-bengaluru-8-to-12-years-100125505362
Data Scientist 1,Paypal,8-12 Yrs,Not disclosed,Bengaluru,"data science, Analytical, Consulting, Machine learning, Hypothesis Testing, Customer engagement, Analytics, SQL",30+ Days Ago,"The Company
PayPal has been revolutionizing commerce globally for more than 25 years. Creating innovative experiences that make moving money, selling, and shopping simple, personalized, and secure, PayPal empowers consumers and businesses in approximately 200 markets to join and thrive in the global economy.
We operate a global, two-sided network at scale that connects hundreds of millions of merchants and consumers. We help merchants and consumers connect, transact, and complete payments, whether they are online or in person. PayPal is more than a connection to third-party payment networks. We provide proprietary payment solutions accepted by merchants that enable the completion of payments on our platform on behalf of our customers.
Our beliefs are the foundation for how we conduct business every day. We live each day guided by our core values of Inclusion, Innovation, Collaboration, and Wellness. Together, our values ensure that we work together as one global team with our customers at the center of everything we do - and they push us to ensure we take care of ourselves, each other, and our communities.
Job Description Summary:
What you need to know about the role

We are looking for a strong Data Scientist who is experienced at supporting new product launches and optimization through experimentation

Meet our team

The Shopping & Loyalty team is passionate about making PayPal the most rewarding way to pay. We are in the journey of building a global loyalty program that aims to drive customer engagement, loyalty and PayPal selection rate. You will be part of a team that supports the global expansion and measurement of the program.
Job Description:
Your way to impact
We are seeking exceptional problem solvers with a passion for data insights and relentless focus on execution.
You are curious and inquisitive: love digging into data and uncovering insights
You are hyper-analytical and intellectually honest, truly believing in data-driven decisions and communicating your ideas through storytelling
You are familiar with data science and machine learning techniques to improve product experiences
You are a highly motivated, result-oriented self-starter, enjoy working in a fast-pace environment, and can deliver successful results with minimal guidance
You are a fun-loving, adventurous team player
Your day to day
Support new product launches by designing and conducting experiments that drive rapid iteration of the product
Perform deep dive analyses on key business trends from multiple perspectives and package the insights into easily consumable presentations
Make data visually appealing and simple to both navigate and comprehend for end-users
Identify key business levers, establish cause & effect, and communicate key findings to various stakeholders to facilitate data driven decision-making
Engage in problem solving with Product, Finance, Marketing, and various other teams to determine performance trends and root causes.
Establish close relationships with stakeholders to anticipate & answer questions that might be asked by executives
What do you need to bring
B.S. in a quantitative field (math, statistics, computer science, or similar STEM fields), advanced degrees a plus
4+ year of data science, analytics, or consulting experience
Hands-on experience in designing and evaluating complex A/B test
Understanding of hypothesis testing and causal inference analysis
Experience influencing product strategy through analyses and data-centric presentations
Experience with at least one querying language (e.g. SQL) and/or one scripting language (e.g. Python), comfortable with working with large, complex, and potentially messy datasets
Strong interpersonal and communication skills
Ability to act as a thought partner and interact cross-functionally
Experience with visualization tools such as Tableau a plus, experience with building machine learning models a plus
Additional Job Description:
Subsidiary:
PayPal
Travel Percent:
0
For the majority of employees, PayPals balanced hybrid work model offers 3 days in the office for effective in-person collaboration and 2 days at your choice of either the PayPal office or your home workspace, ensuring that you equally have the benefits and conveniences of both locations.
Our Benefits:
We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com .
Who We Are:
Click Here to learn more about our culture and community.
Commitment to Diversity and Inclusion
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state, or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. .
Belonging at PayPal:
Our employees are central to advancing our mission, and we strive to create an environment where everyone can do their best work with a sense of purpose and belonging. Belonging at PayPal means creating a workplace with a sense of acceptance and security where all employees feel included and valued. We are proud to have a diverse workforce reflective of the merchants, consumers, and communities that we serve, and we continue to take tangible actions to cultivate inclusivity and belonging at PayPal.
Any general requests for consideration of your skills, please Join our Talent Community .
We know the confidence gap and imposter syndrome can get in the way of meeting spectacular candidates. Please don t hesitate to apply.",https://www.naukri.com/job-listings-data-scientist-1-paypal-holdings-inc-bengaluru-8-to-12-years-100125505335
Data Scientist,Paypal,8-12 Yrs,Not disclosed,Bengaluru,"Statistical programming, Data analysis, Payment processing, Analytical, Continuous improvement, Business solutions, Teradata, Analytics",30+ Days Ago,"The Company
PayPal has been revolutionizing commerce globally for more than 25 years. Creating innovative experiences that make moving money, selling, and shopping simple, personalized, and secure, PayPal empowers consumers and businesses in approximately 200 markets to join and thrive in the global economy.
We operate a global, two-sided network at scale that connects hundreds of millions of merchants and consumers. We help merchants and consumers connect, transact, and complete payments, whether they are online or in person. PayPal is more than a connection to third-party payment networks. We provide proprietary payment solutions accepted by merchants that enable the completion of payments on our platform on behalf of our customers.
Our beliefs are the foundation for how we conduct business every day. We live each day guided by our core values of Inclusion, Innovation, Collaboration, and Wellness. Together, our values ensure that we work together as one global team with our customers at the center of everything we do - and they push us to ensure we take care of ourselves, each other, and our communities.
Job Description Summary:
What you need to know about the role:

The Global Analytics and Data Science team is seeking a Data Scientist to join us as an exceptional problem solver with a passion for data insights and a relentless execution focus.

Meet our Team:
The Payment Analytics and ML team is responsible to find opportunities and gaps in customer experience, product flows, payment processing using statistical methods to strategize Product roadmap. This team empowers senior leadership with actionable insights for informed, data-driven decisions.
Job Description:
You way to Impact:
We are seeking a dynamic Data Scientist to take the lead in advancing our SMB Payment Products. This pivotal role places you at the core of our mission, providing an exciting opportunity to engage in a high-energy setting. You will oversee data science projects focused on enhancing products tailored for the SMB sector, significantly influencing PayPals capacity to deliver seamless payment experiences to millions of users globally. Join us to make a tangible impact on our innovative payment solutions.
Your day to day:
Data Analysis and Decision Making:
Utilize large, complex datasets to drive improvements in Products used by SMB segment.
Employ advanced analytical and statistical techniques to identify trends, issues, and opportunities.
Perform deep-dive analytics including Causal Inference analysis, Pre-Post analysis, Sensitivity analysis, financial projections, and additional ad-hoc exercises to provide holistic recommendations.
Strategic Influence: Develop and present insights and strategic recommendations to Product and Data Science leadership. Influence product direction and strategic decisions through data-driven insights.
Collaboration and Communication: Work closely with cross-functional teams, including product development, engineering, and marketing to implement data-driven improvements. Occasionally collaborate with merchants to optimize their authorization processes. Mentor junior team members .
Innovation and Improvement: Lead initiatives to refine existing processes and develop new approaches to business challenges. Promote a culture of continuous improvement and testing.
What do you need to bring:
7+ years of experience in analyzing multi-dimensional datasets and creating actionable business solutions.
Strong educational background with a Bachelor s/Master s degree in Analytics, Engineering, Computer Science, Economics, Statistics, Mathematics, or a related quantitative discipline.
Expertise in SQL, Excel, and visualization tools such as Tableau or Qlikview. Proficiency in a statistical programming language like R or Python is preferred.
Demonstrable experience with big data technologies such as Teradata, Hadoop/Hive, and BigQuery.
Knowledge of Python, Jupyter Notebooks, and SQL.
Exceptional communication skills to effectively articulate insights and influence cross-functional teams.
Prior experience in performing data science to fuel insights to drive Product within a high-tech environment.
Personal Attributes:
A data-driven decision maker, passionate about solving complex problems using analytical solutions.
A self-starter who is motivated to take initiative and thrive in a fast-paced environment.
A fun-loving team player who brings energy and enthusiasm to the workplace.
Comfortable with ambiguity and uncertainty in a dynamic business landscape.
Additional Job Description:
Subsidiary:
PayPal
Travel Percent:
0
For the majority of employees, PayPals balanced hybrid work model offers 3 days in the office for effective in-person collaboration and 2 days at your choice of either the PayPal office or your home workspace, ensuring that you equally have the benefits and conveniences of both locations.
Our Benefits:
We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com .
Who We Are:
Click Here to learn more about our culture and community.
Commitment to Diversity and Inclusion
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state, or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. .
Belonging at PayPal:
Our employees are central to advancing our mission, and we strive to create an environment where everyone can do their best work with a sense of purpose and belonging. Belonging at PayPal means creating a workplace with a sense of acceptance and security where all employees feel included and valued. We are proud to have a diverse workforce reflective of the merchants, consumers, and communities that we serve, and we continue to take tangible actions to cultivate inclusivity and belonging at PayPal.
Any general requests for consideration of your skills, please Join our Talent Community .
We know the confidence gap and imposter syndrome can get in the way of meeting spectacular candidates. Please don t hesitate to apply.",https://www.naukri.com/job-listings-data-scientist-paypal-holdings-inc-bengaluru-8-to-12-years-100125505334
Data Scientist,Netcore Cloud,3-7 Yrs,Not disclosed,"Bengaluru, Mumbai","C++, Product engineering, NoSQL, Business analytics, Artificial Intelligence, MySQL, Machine learning, MongoDB",30+ Days Ago,"Keyskills :
Programming, Machine Learning, Artificial Intelligence, Data Science, Business Analytics, Product engineering, Requirement gathering, Problem formulation, quick POCs
Responsibilities
To help designing, innovating and building our next generation ML architecture
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms
Combine models through ensemble modeling
Present information using data visualization techniques
Propose solutions and strategies to business challenges
Collaborate with engineering and product development teams
Teach and mentor others in the use of AI/Machine Learning
Must-Have :
Experience in data mining
Strong math skills (e.g. statistics, algebra)
Strong programming skills in R, Python and familiarity with Java, Scala, C++
DB/NoSql MongoDB, Neo4J, MySql. Cassandra, DynamoDB, Redshift
Experience on Hadoop Map Reduce, Pig, Hive, Mahout and Apache Spark, H20
Strong experience in Data warehousing, ETL, BI (e.g. Tableau, Power BI) and Data Visualization tools (matplotlib, D3.js, Plotly.js, Shiny etc)
Experience in neural networks, regression, classification and clustering
Think big & scale
Good to have :
Experience with Deep Learning tools Tensorflow, Theano, Caffe etc.
Elastic Search, NLP background and Machine Learning Platforms
Experienced in deployment of High performance, Scalable Big Data Hadoop clusters and Web applications on cloud infrastructure (Azure, AWS, Bluemix etc)",https://www.naukri.com/job-listings-data-scientist-netcore-solutions-pvt-ltd-mumbai-bengaluru-3-to-7-years-090920501386
Data Scientist,Roblox,5-8 Yrs,Not disclosed,"Bengaluru, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai","SAN, Prototype, People development, Data management, Analytical, Genetics, Operations, Analytics",30+ Days Ago,"Partner with the teams within the People, Places, & Systems organisation to identify key metrics, trends, and analytical needs with an emphasis on improving and scaling our analytical offerings.
Analyse large data sets to distil insights and connect disparate ideas into a meaningful story to drive strategy, action, and decision-making at an executive level.
Diagnose operational breakdowns at the root cause and work with key stakeholders to find efficient and comprehensive solutions.
Support data management, analysis and reporting driving insights for Partners and Executives using our people data ecosystem.
Handle ad hoc reporting and analytical requests, while addressing stakeholder long-term needs.
You have:
5+ years of experience as a data scientist, data engineer, or related role.
Experience managing production data pipelines or warehousing data (e.g., Modern Data Warehouse stacks such as dbt, Airflow, Looker, AWS, BigQuery, Snowflake).
Demonstrated technical knowledge of statistical analysis software (R or Python).
Development background in order to prototype custom analytics/tooling. Architect and work closely with other team members to develop scalable cloud-based data analytic solutions.
A consistent track record to learn quickly and works well both independently as well as in a team setting.",https://www.naukri.com/job-listings-data-scientist-roblox-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-090824500291
Data Scientist,CTD Techs,2-6 Yrs,Not disclosed,"Bengaluru, Chennai","Process automation, data science, Artificial Intelligence, Consulting, Machine learning, linear regression, microsoft, Facility management",30+ Days Ago,"Skill Required:
Data Science
Good to Have Knowledge in :
Must have been Experience in Data Science
Key Responsibilities:
Industry experience or Strong Knowledge in any of Robotics Processing Automation tools (UiPath, AA, BP)
Expert in any of OCR tools Abby Fine reader, Abby Flexi Capture, AWS Textract, IBM Datacap, etc.,
Strong Knowledge / Hands-on in Python programming
Strong Understanding and Logical skills
Strong Knowledge and experience in Banking Domain
Added Advantage :
Strong Knowledge / Hands-on In Data Science
Document Classification Techniques
Logistic Linear regression Techniques
Basics in NLP Machine Learning algorithms",https://www.naukri.com/job-listings-data-scientist-ctd-techs-chennai-bengaluru-2-to-6-years-090821500316
Data Scientist,MX Technologies,2-5 Yrs,Not disclosed,"Bengaluru, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai","Logistic regression, Data analysis, Analytical, Machine learning, Data mining, Econometrics, Operations, Team building",30+ Days Ago,"As a Data Scientist, you will have the opportunity to analyze and extract insights from a world-class financial data asset
You ll perform in-depth, consumer-level analytics, lead big data research and discovery projects, increase overall system accuracy, and automate important (but repetitive) tasks
In addition, you ll design and execute operational tests and provide recommendations based on careful analysis, solid business acumen, and superior problem-solving skills
The ability to turn complicated analytic results into digestible and engaging stories will be important for success, as will superior ambiguity tolerance
Your strong analytic training and background, desire to create new and unique perspectives about consumer financial behavior, collaborative spirit, and hands-on approach to solving problems will mark you as an ideal candidate for this role

Job Duties
Ask, refine, and answer critical business questions that bolster MX s capabilities and competitive position through the application of advanced analytic methods, logical inference, and creative problem solving
Build, enhance, and maintain predictive models and analytic strategies focused on consumer financial behavior
Contribute to, or lead, modeling projects, operational tests (e.g., A/B and multivariate), and data mining and exploratory work to produce actionable and novel insights and recommendations
Partner with stakeholder groups to understand market needs and drive data initiatives beyond our current product portfolio
Engage in independent research projects to uncover and understand new tools, methods, and approaches that can strengthen MX s data science platform
Create new data assets to support data science project work
Develop short presentations to communicate key messages and findings to colleagues and senior leaders
Job Requirements
Master s degree (Ph.D. preferred) in a quantitative discipline, with coursework in statistics, econometrics, or a related field
3+ years of advanced analytics experience focused on improving core business metrics (e.g., revenue, EBITDA, or net income); extra points for work focused on customer satisfaction and engagement and/or product quality
Eighteen months of practical experience building a variety of predictive/machine learning/statistical models and tools from complex, specialized, or large data pools; familiarity with the logic of credit scoring would also be helpful
Experience with one or more structured programming languages for statistical and/or numeric computing (e.g., Python, R, or Scala) and database query languages (e.g., SQL)
Demonstrated competence with (a) one or more of logistic regression, generalized linear models, or categorical data analysis and (b) multiple machine learning approaches (e.g., k-means clustering, SVM, random forest, or PCA)
Critical thinking skills, intellectual curiosity, and a willingness to keep looking for better solutions
Drive to tackle demanding goals with enthusiasm, tenacity in the face of stubborn obstacles, and interest in pursuing personal and technical development alongside other commitments
Commitment to client needs and satisfaction, humility in the face of constructive, well-meaning feedback, and production of high-quality work that builds trust and confidence with stakeholders
Ability to follow analytical frameworks and project plans to achieve shared goals",https://www.naukri.com/job-listings-data-scientist-mx-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-090724502958
