Title,Company,Experience,Salary,Location,Skills,Posting_Date,Job_Description,Job_URL
S&C Global Network - AI - Resources - Data Science Analyst,Accenture,1-5 Yrs,Not disclosed,Bengaluru,"python, microsoft azure, pyspark, sql, ml, advanced analytics, algorithms, mathematics",1 Day Ago,"Job Title - Data Science Analyst SC GN

Management Level :Analyst

Location:Bangalore / Gurugram / Mumbai / Hyderabad / Chennai

Must have skills:Gen AI / ML, SQL, Python, Azure / AWS, ML Ops


Good to have skills:Experience in data science projects focused on Utilities, Oil Gas, Mining, Manufacturing, Chemicals and Forest Product

Job

Summary:We are seeking a highly skilled and motivated

Data Science Analyst to work on innovative projects and drive impactful solutions in domains such as

Utilities, Oil Gas, Mining, Manufacturing, Chemicals and Forest Product. This role requires

hands-on technical expertise, and

client delivery management skills to execute cutting-edge projects in Generative AI, data science, and cloud-based analytics.

Key Responsibilities

. 1.Data Science and Engineering
Perform advanced analytics using Python, SQL, Pyspark using machine learning frameworks.
Develop predictive models, recommendation systems, and optimization solutions tailored to business needs.
Manage and preprocess large, complex datasets, ensuring efficient pipelines and advanced feature engineering across structured and unstructured data.
Build MLOps pipelines for model training / retraining, monitoring, and scalability
2.Dashboard and Reporting
Develop dashboards, reports, and insights to track the impact of deployed models on business outcomes in PowerBI/Tableau.
Present results and recommendations to stakeholders, leveraging data storytelling to drive decision-making.
3.Cloud Platform Expertise
Design and implement end-to-end data science workflows on cloud platforms (e.g., AWS, Azure, GCP) for business-critical projects.
Leverage cloud-native tools and services (e.g., Databricks, ADF, Lambda, Glue, AzureML) for training, deploying, and monitoring machine learning models at scale.
4.Generative AI Expertise
Lead the development of Generative AI based application and solutions leveraging frameworks like LangChain, LlamaIndex
Drive model evaluation strategies using advanced metrics (e.g., BLEU, ROUGE, FID) and iteratively optimize performance for production-grade applications.
Architect deployment solutions, including API development and seamless integration with existing systems.
Required
Qualifications
Experience:1-5 years in data science
Education:Bachelors / master's degree in computer science, statistics, applied mathematics, or a related field.
Industry Knowledge:Preferred experience in Utilities, Oil Gas, Mining, Manufacturing, Chemicals and Forest Product
Technical Skills
Programming:Proficiency in Python, SQL and Pyspark.
GenAI Expertise:
Hands-on experience in building GenAI based applications and solutions
Experience in deploying GenAI application in production.
Cloud Platforms:Experience with Azure / AWS / GCP
Visualization Tools:PowerBI / Tableau
Preferred Skills
Strong analytical and problem-solving skills with a results-oriented mindset.
Good communication and stakeholder management capabilities.
Very good in generating business insights and presenting to stakeholders.

Qualifications

Experience:1-5 years in data science


Educational Qualification:Bachelors / masters degree in computer science, statistics, applied mathematics, or a related field.",https://www.naukri.com/job-listings-s-c-global-network-ai-resources-data-science-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-5-years-250125914176
Analyst,BHIVE Alts,1-4 Yrs,Not disclosed,Bengaluru,"Data analysis, Process optimization, Data management, Business analysis, Analytical, VLOOKUP, Project planning, Forecasting",30+ Days Ago,"Job Details








We are seeking a detail-oriented Data Analyst with 1-4 years of experience to join our team. The primary focus will be on Advanced Excel, Excel modeling, and generating actionable insights through data analysis. The role involves creating and maintaining MIS reports and providing critical data insights to support decision-making at the management level. Proficiency in data visualization using tools such as Power BI and Excel is preferred.


Key Responsibilities:


Advanced Excel & Excel Modeling:


Use advanced Excel functions such as pivot tables, VLOOKUP, HLOOKUP, formulas, and macros to organize and analyze data.


Develop and maintain Excel models to support business analysis, forecasting, and performance evaluation.


Data Analysis & MIS Reporting:


Analyze large datasets to identify trends, patterns, and business insights.


Generate and manage Management Information System (MIS) reports to provide regular updates on key performance indicators (KPIs) and business metrics.


Support management by delivering data-driven insights for strategic decision-making.


Data Insights for Decision-Making:


Present data analysis findings to senior management, focusing on improving operational efficiency and supporting business goals.


Work closely with cross-functional teams to provide relevant data insights and assist in project planning and execution.


Data Visualization:


Create and maintain interactive dashboards and reports using Power BI and Excel, enabling stakeholders to visualize data trends clearly.


Ensure data accuracy and integrity in all reports, facilitating informed decision-making at various levels of the organization.


Process Optimization:


Identify opportunities to enhance current reporting processes, ensuring efficiency and clarity in data management and analysis.


Implement improvements to streamline data analysis workflows.


Key Qualifications:


Bachelor s degree in Business, Economics, Finance, Data Science, or related field.


1-4 years of experience in data analysis, MIS reporting, or a similar role.


Proficiency in Advanced Excel (e.g., pivot tables, VLOOKUP, HLOOKUP, macros, and advanced formulas) is essential.


Strong experience in Excel modeling to support business analysis and forecasting.


Knowledge of Power BI is preferred.


Analytical mindset with the ability to translate data into actionable insights.


Strong communication skills to present data findings clearly to non-technical stakeholders.


Preferred Skills:


Understanding of key financial metrics and business performance indicators.


Experience working in cross-functional teams to support business objectives.


Attention to detail and ability to work with large datasets accurately.",https://www.naukri.com/job-listings-analyst-bhive-alts-bengaluru-1-to-4-years-191124500412
Analyst,Center Study Science Technology Policy,1-2 Yrs,Not disclosed,Bengaluru,"Project development, Data analysis, Literature, Analytical, Report writing, Research, MS Office, Application Analyst",30+ Days Ago,"""myCareer1"" class=""modal fade"" role=""dialog"" style=""padding:0 !important"">
Analyst
The candidate must be well-versed in the technical and policy aspects of climate change mitigation and sustainability.
Responsibilities
Conduct research related to climate mitigation strategies.
Conduct research and undertake literature survey according to project requirements.
Collect, analyse, and tabulate data according to project requirements.
Contribute to research publications by preparing articles, research papers, op-eds, blogs, etc.
Ideate and innovate in terms of expanding knowledge and work-base of the climate and sustainability domain.
Participate in relevant conferences and workshops, as required.
Assist the team on multi-disciplinary projects, report writing, presentations, and project development.
Establish communication and coordinate for data/analysis with relevant stakeholders (government, industry, and academia).
Document and publish the research findings in detailed reports, journals articles, conference papers, and op-eds.
Qualifications
MTech or its equivalent in Climate science/Environmental Studies/Energy Engineering or a related field.
Experience
1-2 years of experience in the relevant field.
Skill Set
Sound understanding of climate change and environment and technical information on mitigation strategies.
Excellent verbal and written communication skills.
Proficiency in the Microsoft Office suite.
Excellent analytical and problem-solving skills.
Self-motivated and driven to complete tasks on time.
Knowledge of R/Python would be a plus.
Location
Bengaluru
How to apply
Please send an email to careers@cstep.in with the subject ""Application: Analyst - Climate Change Mitigation and attach a copy of your updated CV, as well as a cover",https://www.naukri.com/job-listings-analyst-center-for-study-of-science-technology-and-policy-bengaluru-1-to-2-years-181124506120
Analyst,Ducker Worldwide Management Consulting,1-3 Yrs,Not disclosed,Bengaluru,"Data analysis, Operations research, Factor analysis, Statistical analysis, Primary research, Consulting, Market research, Anova",30+ Days Ago,"About the company:
Ducker Carlisle is a global consulting and M&A advisory firm with an unrivalled continuum of insights, benchmarking and strategy solutions that optimize business performance and accelerate growth. We leverage decades of experience and proprietary insights to enhance revenues, improve margins and mitigate risks our clients face in an ever-changing global economy. We strive each day to demonstrate our core values of integrity, scientific curiosity, inclusivity, collaboration, and commitment.

We are a globally diverse, highly talented team committed to our clients and to one another. We are looking for individuals with ambition and passion to join us. If you are someone who strives for excellence and is looking to join a dynamic and supportive team within which your work will have significant impact, we encourage you to explore further by visiting our website www.duckercarlisle.com .

About the role:
The candidate will be primarily responsible for data analysis of market research / survey data. This person is expected to independently contribute on projects, with minimal dependence on other team members.
A track record in conducting high-impact primary research projects across industries, utilizing a range of methodologies including but not limited to customer surveys, FGDs (Focus Group Discussions), and statistical techniques such as Conjoint and Madoff analysis among others.
This role demands strategic thinking, and hands-on experience in research design and execution.

Objectives of this role:
Learn and execute best-practices for survey data treatment, analysis, reporting and visualization.
Evaluate internal systems for efficiency, problems, and inaccuracies, and develop and maintain protocols for handling, processing, and cleaning data.
Work directly with managers and users to gather requirements, provide status updates, and build relationships.
Identify insights, trends, and opportunities for clients through analysis of complex datasets.

Responsibilities:
Evaluating client requirements and developing a clear understanding of the ask.
Detailed scoping of the project with a proper analysis plan based on the business objective and survey questions.
Developing and reviewing survey questionnaires and discussion guides
Assisting in conducting in-depth data analysis using traditional and advanced statistical methods in MS-Excel, SPSS, R, Python, Q or other relevant statistical tools.
Execute advanced / statistical analysis.
Developing presentations / word reports answering business questions
Work closely with project managers to understand and maintain focus on their analytics needs and deliver actionable insights to relevant decision-makers.
Communicate research findings to stakeholders with clarity.
Exploring / developing new market research solutions, building knowledge on market research study types like pricing, U&A, brand, new product research, satisfaction research, GTM, etc.

Personal Attributes:
Strategic thinker with a detail-oriented approach.
Proactive and able to work independently and in teams.
Collaborate with cross-functional teams to align on research objectives and deliverables.
Ethical with a commitment to maintaining the confidentiality of sensitive data.

Qualifications:
1-3 years of experience as a data analyst
Bachelor of Science (BSc) (or equivalent) in mathematics, economics, or statistics
M.Sc, MA, MBA/ Post-Graduation in Operations Research / Marketing Research / Statistics / Economics / Engineering; MBA (optional)
Sound communication skills - oral / written.
Hands on experience of using statistical techniques such as Regression, Correlation, Factor Analysis, Cluster Analysis, ANOVA, Key Driver Analysis, Conjoint, MaxDiff, Segmentation, Weighting, PCA, etc. on market research projects.
Practical experience in statistical analysis using statistical packages, including Excel, SPSS, Q, R, Python etc.

Please Note: We encourage all our staff to work from our offices in Delhi and Bengaluru as often as is feasible; our hybrid work schedule suggests that most local team members work from office at least 3 days a week.",https://www.naukri.com/job-listings-analyst-ducker-worldwide-management-consulting-pvt-ltd-bengaluru-1-to-3-years-101024501012
Data Scientist,Data Collection Infotech,0-4 Yrs,Not disclosed,Bengaluru,"Logistic regression, Data analysis, Client servicing, Trend analysis, Data mining, Individual Contributor, SQL, Python",30+ Days Ago,"Well-versed in quantitative analysis, research, data mining, trend analysis, customer profiling, clustering, segmentation and predictive modelling.
Executing the data-driven planning process by building models and frameworks that connect
business unit drivers to company financials and forecast to take the correct decision as per the business need.
Design and build dashboards and other visualizations in BI tools.
Should be able to handle assigned tasks in the capacity of individual contributor.
Demonstrate excellent teamwork.
Collaborate with other data analysts to provide development coverage, support
Desired Candidate Profile

Bachelors in Computer Science/ Engineering, Statistics, Math or related quantitative degree
or equivalent work experience.
Experience with modelling techniques such as clustering, linear & logistic regression, random
forest etc
Must have a passion for data, structured or unstructured.
0-4 years of hands-on experience with R/Python and SQL is must.
Should have sound experience in data mining and data analysis.
Excellent critical thinking, verbal and written communications skills.
Ability and desire to work in a proactive, highly engaging, high-pressure, client service
environment.
Good presentation skills.",https://www.naukri.com/job-listings-data-scientist-data-collection-infotech-india-private-limited-bengaluru-0-to-4-years-310723500135
MIS Executive,Club Oxygen,1-2 Yrs,Not disclosed,"Kochi, Mumbai, Chandigarh, New Delhi, Lucknow, Thrissur, Chennai, Ahmedabad, Jaipur, Bengaluru","Vice President Marketing, Report generation, Data analysis, Excel, System maintenance, MIS, Analytical, Management",30+ Days Ago,"Generate and distribute management reports in accurate and timely manner.
Develop MIS documentation to allow for smooth operations and easy system maintenance.
Provide recommendations to update current MIS to improve reporting efficiency.
Perform data analysis for generating reports on periodic basis.
Provide strong reporting and analytical information support to the team and management.
Generate both - periodic and adhoc reports as needed.
Skills required Proficient in MS office - especially - Excel, Good Analytical & Communication.
Reporting To AVP Marketing.
Candidate Profile required
Education Higher Secondary (12th Pass)
Years of Experience
1-2 years",https://www.naukri.com/job-listings-mis-executive-club-oxygen-kochi-mumbai-chandigarh-new-delhi-lucknow-thrissur-chennai-ahmedabad-jaipur-bengaluru-1-to-2-years-281122504105
Data Engineer,Pradeepit Consulting Services,1-4 Yrs,Not disclosed,Bengaluru,"Data analysis, SAP, Data management, Data structures, Open source, Adobe, Distribution system, SQL",30+ Days Ago,"Analyzing raw data.
Improving data quality and efficiency.
Build data systems and pipelines.
Evaluate business needs and objectives.
Interpret trends and patterns.
Conduct complex data analysis and report on results to get business insights.
Combine raw information from different sources.
Explore ways to enhance data quality and reliability.
Maintain, contribute, and adhere to programming best practices and guidelines to ensure a high standard of quality for all of the team deliverables.
Building reusable code and libraries for future use.
Build systems that are scalable, fault-tolerant, and easy to manage/use.
Requirements
2 years of experience as a Data Engineer or in a similar role.
Experience with SQL, data warehousing, and building ETL pipelines.
Excellent command over Data Structures and Algorithms.
Knowledge of data management fundamentals and data storage principles.
Strong Computer Science and development fundamentals, including object-oriented design, data structures, algorithm design, and complexity analysis.
Experience in extracting common code into gems/libraries.
Knowledge of distributed systems as it pertains to data storage and computing.
Adept at handling ambiguous or undefined problems as well as the ability to think abstractly.
Experience using business intelligence reporting tools.
Experience building/operating highly available, distributed systems of data extraction, ingestion, and processing of large data sets.
Comfort in communicating with users, other technical teams, and senior management to collect requirements and data engineering strategy.
Experience providing technical leadership and mentoring other engineers for best practices in data engineering.",https://www.naukri.com/job-listings-data-engineer-pradeepit-bengaluru-1-to-4-years-260324502062
Cybersecurity Analyst APAC,Colliers,1-5 Yrs,Not disclosed,Bengaluru,"Supply chain, Data analysis, Cisa, cyber security, Information security, ISO 27001, Windows, microsoft",30+ Days Ago,"Job Description
Colliers is looking to hire a cyber security analyst with expertise and experience in data analysis and reporting for cyber risk and compliance. Coming from an IT Security in infrastructure technical background, the right candidate will be able to work across multiple technical and non-technical teams in the Colliers regional environment and seek to take the next steps of their career into cyber security analysis across Asia Pacific.
Role & responsibilities
Develop and complete technical cyber risk and compliance assessments followed by appropriate treatment plans.
Prepare detailed compliance reports on specific cyber security risks.
Support internal stakeholders with their Information Security queries.
Coordination of cyber security related project work
Conduct periodic supplier risk assessments against supply chain risk.
Administering periodic online training in cyber security.
Assist the Regional Director Cyber Risk and Compliance in completing customer facing cyber risk reviews.
Keeping up to date on major cyber industry news relevant to Colliers and bringing relevant information to the wider IT team.
Other ad hoc queries and tasks related to cyber security at Colliers",https://www.naukri.com/job-listings-cybersecurity-analyst-apac-colliers-international-india-property-service-pvt-ltd-bengaluru-1-to-5-years-251224500462
Data Engineer,H1,1-4 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","python, data analysis, git, aws emr, predictive analytics, big data technologies, machine learning, root cause analysis",30+ Days Ago,"At H1, we believe access to the best healthcare information is a basic human right. Our mission is to provide a platform that can optimally inform every doctor interaction globally. This promotes health equity and builds needed trust in healthcare systems. To accomplish this our teams harness the power of data and AI-technology to unlock groundbreaking medical insights and convert those insights into action that result in optimal patient outcomes and accelerates an equitable and inclusive drug development lifecycle. Visit h1.co to learn more about us.. As a Senior Software Engineer on the Insights team, you will be instrumental in developing and maintaining software systems designed to analyze and interpret medical data to drive healthcare improvements. Your work will directly support our flagship HCPU product offering by enabling more effective data-driven decisions. In this vital role, you will collaborate closely with key stakeholders to deliver well-designed and intuitive user-friendly solutions..

What You'll Do At H1. You will collaborate with a multidisciplinary team including, data engineers, product managers, and business stakeholders, to gather materials and understand user needs. Your contributions will be crucial in providing optimal solutions that align with both our product goals and specific user needs, all while ensuring timely delivery.. You will:-. Partner with stakeholders to provide the best solutions that meet both user needs and business goals. Connect and import data from various sources and ensure data cleanliness and accuracy throughout preprocessing and quality checks. Develop algorithms and systems to process and analyze large sets of medical data, such as patient records, clinical trials, and health outcomes. This involves extracting meaningful insights that can influence patient care, medical practices, and health policies. Be responsible for writing, testing, and maintaining software that manages and analyzes health data. This includes creating user-friendly interfaces for healthcare professionals to access and interpret data insights easily. Work on integrating applications with existing healthcare IT systems, ensuring seamless data flow and interoperability. This can involve working with electronic health records (EHRs), diagnostic tools, and other healthcare management systems.. Stay updated with the latest developments in both technology and healthcare sectors to implement cutting-edge solutions that can improve data analysis, such as machine learning models or predictive analytics.. Develop tools that enable the visualization of complex datasets in a straightforward and insightful way, allowing healthcare providers to make informed decisions quickly.. About You. As a self-starter, you excel in managing projects across all stages, from requirement gathering and design to coding, testing, implementation, and ongoing support. Your proactive approach and diverse skill set make you an invaluable asset in driving innovation and delivering impactful solutions within our dynamic Product Engineering team.. You possess a deep understanding of various distributed file formats such as Apache AVRO, Apache Parquet and common methods in data transformation. You have experience performing root cause analysis on internal and external data and processes to answer specific business questions and find opportunities for improvement. You have a proven ability to write clean code that is easy to maintain. You are a teammate. Being part of a team is a requirement for you. You appreciate working together, solving problems, and iterating to become something better. You accept feedback professionally. You understand that delivering the best solution to the customer requires teamwork.. You are a lifelong learner, always seeking to expand your knowledge and questioning existing solutions to drive innovation. You are a student. You understand that as an engineer, you never stop learning. You ask questions about current solutions. You enjoy learning new things and exploring ideas. You will adopt new technologies tempered by due diligence.


. Requirements. 6+ years of experience working with big data technologies and deploying products on AWS EMR. Strong coding skills in Scala preferably or Python supporting large scale data processing. Familiarity with data engineering pipeline tools such as Apache Airflow. Experience with Docker, Kubernetes or Terraform.. Experience with databases like PostgreSQLSoftware management tools such as Git, JIRA, and CircleCIFamiliarity with Elastic Search, ETL API design, or customer facing data delivery a plus. Not meeting all the requirements but still feel like youd be a great fit? Tell us how you can contribute to our team in a cover letter!. H1 OFFERS. Full suite of health insurance options, in addition to generous paid time off. Pre-planned company-wide wellness holidays. Retirement options. Health & charitable donation stipends. Impactful Business Resource Groups. Flexible work hours & the opportunity to work from anywhere. The opportunity to work with leading biotech and life sciences companies in an innovative industry with a mission to improve healthcare around the globe. Show more Show less",https://www.naukri.com/job-listings-data-engineer-h1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-250924507154
Analyst,Center Study Science Technology Policy,0-1 Yrs,Not disclosed,Bengaluru,"Data analysis, Environmental science, Literature, Analytical, Research, Resource management, MS Office, Application Analyst",30+ Days Ago,"We are seeking a highly motivated and analytical individual to join us as an Analyst focussed on climate smart agriculture and water efficiency. The Analyst will be responsible for conducting literature reviews, and collecting and analysing data related to sustainable agricultural practices and water conservation.
Responsibilities
Conduct comprehensive literature reviews on climate smart agriculture practices and water efficiency technologies.
Collect data and analyse it to identify trends, patterns, and opportunities in the agricultural sector.
Collaborate with cross-functional teams to develop strategies and initiatives focussed on climate smart agriculture and water efficiency.
Assist in the design and implementation of specific programmes and projects aimed at promoting sustainable farming practices and improving water management in agriculture.
Aid in monitoring and evaluating the effectiveness of implemented programmes and making necessary adjustments, as required.
Prepare comprehensive reports, presentations, and other materials to effectively communicate research findings, programme progress, and recommendations to internal and external stakeholders.
Qualifications
Bachelor s/Master s degree in Agricultural and Irrigation Engineering /Water Resource Management/Environmental Science/ Sustainability.
Skill Set
Strong knowledge and understanding of climate smart agriculture practices and water efficiency technologies.
Experience in data analysis and research methodologies, including quantitative and qualitative analyses.
Excellent written and verbal communication skills, with the ability to present complex information in a clear and concise manner.
Familiarity with the agricultural industry and an understanding of the challenges and opportunities related to sustainability and water conservation in this sector.
Ability to work independently and collaborate effectively with diverse teams and stakeholders.
Proficiency in Microsoft Office Suite and data analysis tools.
Location
Bengaluru
How to Apply
Please send an email to careers@cstep.in with the subject ""Application: Analyst and attach a copy of your updated CV, as well as a cover",https://www.naukri.com/job-listings-analyst-center-for-study-of-science-technology-and-policy-bengaluru-0-to-1-years-250724502699
Analyst,Bhive Workspace,1-3 Yrs,Not disclosed,Bengaluru,"Data analysis, Process optimization, Data management, Business analysis, Analytical, VLOOKUP, Project planning, Forecasting",30+ Days Ago,"We are seeking a detail-oriented Data Analyst with 1-4 years of experience to join our team. The primary focus will be on Advanced Excel, Excel modeling, and generating actionable insights through data analysis. The role involves creating and maintaining MIS reports and providing critical data insights to support decision-making at the management level. Proficiency in data visualization using tools such as Power BI and Excel is preferred.
  Key Responsibilities:
Advanced Excel Excel Modeling:
Use advanced Excel functions such as pivot tables, VLOOKUP, HLOOKUP, formulas, and macros to organize and analyze data.
Develop and maintain Excel models to support business analysis, forecasting, and performance evaluation.
Data Analysis MIS Reporting:
Analyze large datasets to identify trends, patterns, and business insights.
Generate and manage Management Information System (MIS) reports to provide regular updates on key performance indicators (KPIs) and business metrics.
Support management by delivering data-driven insights for strategic decision-making.
Data Insights for Decision-Making:
Present data analysis findings to senior management, focusing on improving operational efficiency and supporting business goals.
Work closely with cross-functional teams to provide relevant data insights and assist in project planning and execution.
Data Visualization:
Create and maintain interactive dashboards and reports using Power BI and Excel, enabling stakeholders to visualize data trends clearly.
Ensure data accuracy and integrity in all reports, facilitating informed decision-making at various levels of the organization.
Process Optimization:
Identify opportunities to enhance current reporting processes, ensuring efficiency and clarity in data management and analysis.
Implement improvements to streamline data analysis workflows.
Key Qualifications:
Bachelor s degree in Business, Economics, Finance, Data Science, or related field.
1-4 years of experience in data analysis, MIS reporting, or a similar role.
Proficiency in Advanced Excel (eg, pivot tables, VLOOKUP, HLOOKUP, macros, and advanced formulas) is essential.
Strong experience in Excel modeling to support business analysis and forecasting.
Knowledge of Power BI is preferred.
Analytical mindset with the ability to translate data into actionable insights.
Strong communication skills to present data findings clearly to non-technical stakeholders.
Preferred Skills:
Understanding of key financial metrics and business performance indicators.
Experience working in cross-functional teams to support business objectives.
Attention to detail and ability to work with large datasets accurately.",https://www.naukri.com/job-listings-analyst-bhive-workspace-bengaluru-1-to-3-years-221124506291
Analyst,Bhive Workspace,1-4 Yrs,Not disclosed,Bengaluru,"Data analysis, Process optimization, Data management, Business analysis, Analytical, VLOOKUP, Project planning, Forecasting",30+ Days Ago,"We are seeking a detail-oriented Data Analyst with 1-4 years of experience to join our team. The primary focus will be on Advanced Excel, Excel modeling, and generating actionable insights through data analysis. The role involves creating and maintaining MIS reports and providing critical data insights to support decision-making at the management level. Proficiency in data visualization using tools such as Power BI and Excel is preferred.
  Key Responsibilities:
Advanced Excel Excel Modeling:
Use advanced Excel functions such as pivot tables, VLOOKUP, HLOOKUP, formulas, and macros to organize and analyze data.
Develop and maintain Excel models to support business analysis, forecasting, and performance evaluation.
Data Analysis MIS Reporting:
Analyze large datasets to identify trends, patterns, and business insights.
Generate and manage Management Information System (MIS) reports to provide regular updates on key performance indicators (KPIs) and business metrics.
Support management by delivering data-driven insights for strategic decision-making.
Data Insights for Decision-Making:
Present data analysis findings to senior management, focusing on improving operational efficiency and supporting business goals.
Work closely with cross-functional teams to provide relevant data insights and assist in project planning and execution.
Data Visualization:
Create and maintain interactive dashboards and reports using Power BI and Excel, enabling stakeholders to visualize data trends clearly.
Ensure data accuracy and integrity in all reports, facilitating informed decision-making at various levels of the organization.
Process Optimization:
Identify opportunities to enhance current reporting processes, ensuring efficiency and clarity in data management and analysis.
Implement improvements to streamline data analysis workflows.
  Key Qualifications:
Bachelor s degree in Business, Economics, Finance, Data Science, or related field.
1-4 years of experience in data analysis, MIS reporting, or a similar role.
Proficiency in Advanced Excel (eg, pivot tables, VLOOKUP, HLOOKUP, macros, and advanced formulas) is essential.
Strong experience in Excel modeling to support business analysis and forecasting.
Knowledge of Power BI is preferred.
Analytical mindset with the ability to translate data into actionable insights.
Strong communication skills to present data findings clearly to non-technical stakeholders.
  Preferred Skills:
Understanding of key financial metrics and business performance indicators.
Experience working in cross-functional teams to support business objectives.
Attention to detail and ability to work with large datasets accurately.",https://www.naukri.com/job-listings-analyst-bhive-workspace-bengaluru-1-to-4-years-221124506290
Analyst,Merck,1-3 Yrs,Not disclosed,Bengaluru,"Product management, Data analysis, SAP, SDS, Microbiology, Coding, Project management, microsoft",30+ Days Ago,"You will be working closely with internal Product Management and external stakeholders to ensure Product Launches for our Life Science Business are on time
You must understand laws and regulations governing GHS, Safety Data Sheets (SDS), Trade Compliance, and Chemical Registration
You will collaborate with various departments to ensure detailed compositional and any other relevant primary and secondary information needed for regulatory assessments are provided
Additionally, you will be supporting in performing Data Analysis to better understand the prioritization of work within the team
You will be using various MS Suite applications and SAP modules to prepare and provide the gathered data to downstream processing teams
Examining and understanding product formulation and documentation necessary for proper hazardous characterization belongs also to your scope as well as being a partner with the internal processing teams using the information provided
You also will be managing small-scale projects
Who you are:
masters degree in Natural Science Background (Chemistry / Biotech / Microbiology)Data Analytical Skills expertise Power Automate, Python/Coding languages
Good Microsoft suite skills Project Management Foundations skills Effective Business Communication skillsTeam-oriented work styleCritical thinking style to suggest improvementsGood presentation skills",https://www.naukri.com/job-listings-analyst-merck-ltd-bengaluru-1-to-3-years-210524500903
Data Scientist,Heaps Health Solutions India,1-4 Yrs,Not disclosed,"Hyderabad, Bengaluru","Data analysis, Version control, GIT, data science, GCP, Analytical, Machine learning, Data mining",30+ Days Ago,"Desired Skills
Understand business problems and work on the statistical and analytical approach required for the solution.
Work on various steps of a data science project - Data mining and Exploratory Data Analysis (EDA), Feature Engineering, Statistical modelling, integration with AI/ML platform, visualisation and result inferencing and presentation to stakeholders.
Leverage machine learning techniques such as regression, classification, clustering, bayesian algorithms, matrix factorization, graphical models, to contribute to the execution of our vision for ML-based technology solutions.
Collaborate with business stakeholders to effectively integrate and communicate analysis findings
Experience/Qualification
1-4 years of prior data science experience.
Data science programming languages and querying databases: Python, SQL/HIVE.
Deep understanding of various statistical/ML techniques.
Expertise in the use of cloud based infrastructure to manage the volume and veracity of complex data streams.
Basic knowledge of API frameworks like Flask/Fastapi, version control systems like Git and cloud platform like AWS/GCP.",https://www.naukri.com/job-listings-data-scientist-heaps-health-solutions-india-hyderabad-bengaluru-1-to-4-years-210522500177
MIS Executive,Club Oxygen,1-2 Yrs,Not disclosed,"Kochi, Mumbai, Chandigarh, New Delhi, Lucknow, Thrissur, Chennai, Ahmedabad, Jaipur, Bengaluru","Vice President Marketing, Report generation, Data analysis, System maintenance, MIS, Analytical, Management, MS Office",30+ Days Ago,"Generate and distribute management reports in accurate and timely manner.
Develop MIS documentation to allow for smooth operations and easy system maintenance.
Provide recommendations to update current MIS to improve reporting efficiency.
Perform data analysis for generating reports on periodic basis.
Provide strong reporting and analytical information support to the team and management.
Generate both - periodic and adhoc reports as needed.
Skills required Proficient in MS office - especially - Excel, Good Analytical Communication.
Reporting To nbsp; AVP Marketing.
Candidate Profile required
Education Higher Secondary (12th Pass)",https://www.naukri.com/job-listings-mis-executive-club-oxygen-kochi-mumbai-chandigarh-new-delhi-lucknow-thrissur-chennai-ahmedabad-jaipur-bengaluru-1-to-2-years-200123500653
Data Activation Engineer,Sendhelper,1-4 Yrs,Not disclosed,Bengaluru,"Analytical skills, Data analysis, C++, tableau, Google Analytics, MySQL, SCALA, Data Analyst",30+ Days Ago,"Data Exploration and Analysis: Creatively explore data to uncover insights that inform business decisions. Translate complex findings and results into a compelling narrative for the business.
Metric Definition and Evaluation: Partner with business stakeholders to define and evaluate key metrics for business success and progress. Assist stakeholders in understanding the reasons behind data changes and trends.
User Experimentation: Investigate questions around user experiments and provide insights to understand the reasons behind outcomes. Ensure that analyses are repeatable and accessible for future use.
Dashboard and Report Creation: Build clear and simple Tableau dashboards and presentations to visualize data insights and trends. Ensure that visualizations are user-friendly and effectively communicate key information.
Technical Proficiency: Utilize relational databases (BigQuery, Redshift, MySQL) and author queries using SQL. Leverage experience with Google Analytics to enhance data analysis.
Were looking for someone who:
Experience: Proven experience as a data analyst with a strong background in data exploration, analysis, and visualization. Experience working with relational databases and SQL query authoring.
Analytical Skills: Strong analytical skills with the ability to translate complex data findings into actionable business insights. Experience in Python, R, C++, Java, Go, or Scala is a plus.
Technical Proficiency: Proficiency in using Tableau to create clear and impactful dashboards and presentations. Working knowledge of Google Analytics is a plus",https://www.naukri.com/job-listings-data-activation-engineer-sendhelper-bengaluru-1-to-4-years-160924502045
